review_id,spot_name,city,province,travel_type,season,travel_month,trip_days,cost_cny_per_person,is_revisit,rating,review_text,recommend_index_raw,helpful_votes
TR011954,秋水广场,南昌,江西,周末短途,秋季,7,2,858,否,4,7月去的秋水广场，一个人出行。地点在南昌，打车比较省心，现场人流量适中。这次玩了2天，人均花费约858元，拍照很出片。景点印象：夜游秋水广场，看亚洲很大的音乐喷泉随着灯光变幻出的优美造型。 沿着江边的文化长廊散散步，遥望对岸滕王阁美景。整体感受是整体不错，可以安排半天到一天。二刷意愿：否。,26%,98
TR011955,荆州锅盔历史悠久,鄂州,湖北,拍照旅行,夏季,3,1,457,是,5,3月去的荆州锅盔历史悠久，一个人出行。地点在鄂州，地铁到达方便，现场高峰时段比较拥挤。这次玩了1天，人均花费约457元，历史文化气息浓。景点印象：景点本身有一定特色整体感受是特别满意，很推荐。二刷意愿：是。,0%,48
TR011956,金锁关石林景区-观景台,铜川,陕西,亲子出游,秋季,8,5,1061,是,5,8月去的金锁关石林景区-观景台，情侣出行。地点在铜川，自驾停车需要提前规划，现场人不算多。这次玩了5天，人均花费约1061元，拍照很出片。景点印象：景点本身有一定特色整体感受是特别满意，以后还会来。二刷意愿：是。,0%,72
TR011957,闽西革命烈士纪念碑,龙岩,福建,文化打卡,秋季,8,5,1636,否,5,8月去的闽西革命烈士纪念碑，和朋友出行。地点在龙岩，公交换乘方便，现场游客较多。这次玩了5天，人均花费约1636元，氛围感不错。景点印象：在龙岩市城西虎岭山。1955年7月开始兴建，1956年10月落成，高26米。用青白两色花岗石砌成。碑身南北二面刻“闽西革命烈士纪念碑”大字，碑顶有浮雕的月亮云彩图案，碑座四面镌刻邓子恢、张鼎丞、魏金水、伍洪祥的亲笔题词。1980年扩建为“闽西革命…整体感受是挺惊喜，以后还会来。二刷意愿：否。,0%,72
TR011958,三门峡大坝风景区,三门峡,河南,文化打卡,夏季,3,1,296,是,5,3月去的三门峡大坝风景区，一个人出行。地点在三门峡，地铁到达方便，现场人不算多。这次玩了1天，人均花费约296元，氛围感不错。景点印象：周边配套比较齐全整体感受是挺惊喜，值得专门打卡。二刷意愿：是。,32%,73
TR011959,哈斯哈吉甫陵墓,喀什,新疆,城市漫游,冬季,9,3,656,是,5,"9月去的哈斯哈吉甫陵墓，情侣出行。地点在喀什，公交换乘方便，现场人不算多。这次玩了3天，人均花费约656元，夜景表现很好。景点印象：玉素甫·哈斯哈吉甫是维吾尔族伟大的思想家，他于公元1069年-1070年间，以当时的维吾尔文完成了13290行的长诗《福乐智慧》。
玉素甫·哈斯哈吉甫墓，座落在喀什市体育路十二小学院内，占地965平方米。玉素甫.哈斯哈吉甫墓是一组富于维吾尔传统建筑…整体感受是挺惊喜，值得专门打卡。二刷意愿：是。",3%,86
TR011960,黄河楼,滨州,山东,拍照旅行,冬季,9,3,736,否,4,9月去的黄河楼，和朋友出行。地点在滨州，自驾停车需要提前规划，现场人不算多。这次玩了3天，人均花费约736元，夜景表现很好。景点印象：周边配套比较齐全整体感受是还蛮满意，周末来刚好。二刷意愿：否。,0%,83
TR011961,滨州慈善书画艺术展馆,滨州,山东,文化打卡,秋季,6,1,492,否,5,6月去的滨州慈善书画艺术展馆，和家人出行。地点在滨州，地铁到达方便，现场人流量适中。这次玩了1天，人均花费约492元，历史文化气息浓。景点印象：周边配套比较齐全整体感受是挺惊喜，值得专门打卡。二刷意愿：否。,0%,73
TR011962,帕里草原,日喀则,西藏,文化打卡,冬季,9,2,640,否,3,9月去的帕里草原，一个人出行。地点在日喀则，打车比较省心，现场人不算多。这次玩了2天，人均花费约640元，夜景表现很好。景点印象：景点本身有一定特色整体感受是还可以，按需选择。二刷意愿：否。,1%,33
TR011963,励骏庞都广场,珠海,广东,深度游,夏季,3,5,1611,是,4,3月去的励骏庞都广场，和家人出行。地点在珠海，公交换乘方便，现场游客较多。这次玩了5天，人均花费约1611元，拍照很出片。景点印象：整体环境还算干净整体感受是整体不错，周末来刚好。二刷意愿：是。,0%,70
TR011964,白鹿公园,益阳,湖南,文化打卡,夏季,3,6,1271,是,4,3月去的白鹿公园，和家人出行。地点在益阳，打车比较省心，现场游客较多。这次玩了6天，人均花费约1271元，历史文化气息浓。景点印象：位于益阳市白鹿公园，创建于唐元和年间，相传裴休曾在此讲经说法，有白鹿衔花出来聆听，故名。整体感受是还蛮满意，推荐来看看。二刷意愿：是。,0%,92
TR011965,以朵森林公园,六盘水,贵州,城市漫游,秋季,6,3,1366,否,3,6月去的以朵森林公园，和家人出行。地点在六盘水，公交换乘方便，现场游客较多。这次玩了3天，人均花费约1366元，夜景表现很好。景点印象：整体环境还算干净整体感受是体验一般，别抱太高期待。二刷意愿：否。,0%,62
TR011966,玉溪溶洞,玉溪,云南,深度游,夏季,5,1,783,是,5,5月去的玉溪溶洞，和朋友出行。地点在玉溪，自驾停车需要提前规划，现场人不算多。这次玩了1天，人均花费约783元，夜景表现很好。景点印象：周边配套比较齐全整体感受是超出预期，值得专门打卡。二刷意愿：是。,0%,91
TR011967,乌兰夫纪念馆,呼和浩特,内蒙古,深度游,冬季,10,1,544,否,4,10月去的乌兰夫纪念馆，和家人出行。地点在呼和浩特，打车比较省心，现场高峰时段比较拥挤。这次玩了1天，人均花费约544元，历史文化气息浓。景点印象：追寻乌兰夫的昔日足迹，了解前辈们投身革命、艰苦奋斗的历史。整体感受是还蛮满意，可以安排半天到一天。二刷意愿：否。,0%,59
TR011968,罗平油菜花景区,曲靖,云南,亲子出游,夏季,4,2,258,是,5,4月去的罗平油菜花景区，情侣出行。地点在曲靖，打车比较省心，现场人流量适中。这次玩了2天，人均花费约258元，氛围感不错。景点印象：整体环境还算干净整体感受是特别满意，以后还会来。二刷意愿：是。,20%,78
TR011969,赤山约农会旧址,汕尾,广东,文化打卡,春季,2,2,738,否,5,2月去的赤山约农会旧址，和朋友出行。地点在汕尾，公交换乘方便，现场人流量适中。这次玩了2天，人均花费约738元，氛围感不错。景点印象：赤山约农会旧址在海丰县海城镇东部龙山下。原是“灵雨庵”，1922年夏，澎湃在庵前大榕树下向农民宣传革命道理，发动群众，开展农民运动。农会发展很快，会员由六人发展到五百多人。当年九月彭湃在庵亲自主持成立了“赤山约农会”，为广东省最早的一…整体感受是挺惊喜，很推荐。二刷意愿：否。,0%,90
TR011970,达坂城风力发电站,乌鲁木齐,新疆,城市漫游,秋季,7,4,1130,是,5,7月去的达坂城风力发电站，和朋友出行。地点在乌鲁木齐，打车比较省心，现场高峰时段比较拥挤。这次玩了4天，人均花费约1130元，夜景表现很好。景点印象：拍摄戈壁之上的上百座巨大风车，景色十分壮观。整体感受是特别满意，很推荐。二刷意愿：是。,3%,58
TR011971,念青唐古拉山,那曲,西藏,文化打卡,春季,1,2,942,否,2,1月去的念青唐古拉山，情侣出行。地点在那曲，自驾停车需要提前规划，现场人流量适中。这次玩了2天，人均花费约942元，拍照很出片。景点印象：念青唐古拉山位于中国西藏自治区，属断块山。西接冈底斯山脉，东南延伸与横断山脉伯舒拉岭相接，中部略为向北凸出，同时将西藏划分成藏北.藏南.臧东南三大区域。长700千米，终年白雪皑皑，云雾缭绕。整体感受是没达到预期，建议谨慎前往。二刷意愿：否。,10%,45
TR011972,黄龙溪,成都,四川,亲子出游,春季,1,4,809,是,5,1月去的黄龙溪，和朋友出行。地点在成都，公交换乘方便，现场人不算多。这次玩了4天，人均花费约809元，氛围感不错。景点印象：漫步闲逛，感受古镇的悠闲。每年正月的烧火龙活动热闹非凡。整体感受是特别满意，值得专门打卡。二刷意愿：是。,3%,106
TR011973,涌泉寺,福州,福建,深度游,秋季,6,1,414,否,5,6月去的涌泉寺，一个人出行。地点在福州，自驾停车需要提前规划，现场人流量适中。这次玩了1天，人均花费约414元，拍照很出片。景点印象：福州市鼓山涌泉寺为“闽刹之冠”，又是全国重点寺庙之一。整体感受是挺惊喜，以后还会来。二刷意愿：否。,6%,64
TR011974,龙岗遗址,商丘,河南,拍照旅行,秋季,8,1,906,否,4,8月去的龙岗遗址，情侣出行。地点在商丘，自驾停车需要提前规划，现场人不算多。这次玩了1天，人均花费约906元，氛围感不错。景点印象：位于睢县蓼堤乡周龙村北面，地势较高，南北长300米，东西宽200米，文物层度约2米。1978年试掘，上发现灰坑6个、残陶鬲、陶盆、陶罐等。下层为龙山文化层，发现灰坑6个、残陶窘1个和一些文化遗物。并采集到一些殷商时代的文化遗物和两片仰韶文化时期…整体感受是体验挺好，可以安排半天到一天。二刷意愿：否。,0%,31
TR011975,九襄镇,雅安,四川,亲子出游,夏季,5,2,709,否,5,5月去的九襄镇，和朋友出行。地点在雅安，打车比较省心，现场人不算多。这次玩了2天，人均花费约709元，夜景表现很好。景点印象：汉初为沈黎郡、牦牛县治地。清嘉庆初置汉源乡，1950年建九襄镇，1958年改公社，1992年复镇。曾为汉源县人民政府驻地，汉源县人民政府驻地由汉源场迁至富林镇。整体感受是挺惊喜，以后还会来。二刷意愿：否。,2%,86
TR011976,父母殿,十堰,湖北,城市漫游,春季,12,7,1577,否,5,12月去的父母殿，和家人出行。地点在十堰，公交换乘方便，现场游客较多。这次玩了7天，人均花费约1577元，历史文化气息浓。景点印象：紫霄宫父母殿为三层砖木结构，杂式木构架，面阔五间22米，进深12米。殿内设置三座神龛，正中神龛上供奉净乐国王和善胜皇后，即真武大帝生身父母的造像，道士信徒尊称为圣父圣母。两边神龛上分别供奉观音菩萨和三霄娘娘。民间把三霄娘娘又称为送子娘…整体感受是特别满意，很推荐。二刷意愿：否。,3%,68
TR011977,淮南新四军纪念林景区,淮南,安徽,深度游,夏季,4,1,644,是,5,4月去的淮南新四军纪念林景区，一个人出行。地点在淮南，地铁到达方便，现场游客较多。这次玩了1天，人均花费约644元，夜景表现很好。景点印象：景点本身有一定特色整体感受是挺惊喜，很推荐。二刷意愿：是。,0%,85
TR011978,名山,鞍山,辽宁,拍照旅行,冬季,11,1,375,否,4,11月去的名山，和朋友出行。地点在鞍山，打车比较省心，现场高峰时段比较拥挤。这次玩了1天，人均花费约375元，历史文化气息浓。景点印象：周边配套比较齐全整体感受是体验挺好，周末来刚好。二刷意愿：否。,0%,51
TR011979,东澳岛,珠海,广东,深度游,秋季,6,4,990,是,4,6月去的东澳岛，情侣出行。地点在珠海，公交换乘方便，现场人流量适中。这次玩了4天，人均花费约990元，夜景表现很好。景点印象：爬斧担山登高望远，在南沙湾戏水游泳，看摩崖石刻、烽火台、铳城等历史遗迹。整体感受是体验挺好，可以安排半天到一天。二刷意愿：是。,4%,15
